id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,allocation pressure,75,66,24,72,381,ship,baseline,monotonic-signal,raise-signal
m002,g002,dirty state,55,31,17,98,291,ship,edge,drag-penalty,drop-slack
m003,g003,guard slack,97,67,43,100,439,ship,recovery,confidence-floor,raise-drag
m004,g004,layout drift,77,47,26,22,295,ship,negative,lane-boundary,lower-confidence
m005,g005,allocation pressure,80,40,22,93,369,ship,baseline,monotonic-signal,raise-signal
m006,g006,dirty state,71,63,43,83,336,ship,edge,drag-penalty,drop-slack
m007,g007,guard slack,75,58,41,83,342,ship,recovery,confidence-floor,raise-drag
m008,g008,layout drift,80,53,10,74,400,ship,negative,lane-boundary,lower-confidence
m009,g009,allocation pressure,51,18,41,51,158,watch,baseline,monotonic-signal,raise-signal
m010,g010,dirty state,71,27,37,80,273,ship,edge,drag-penalty,drop-slack
m011,g011,guard slack,45,50,44,56,203,ship,recovery,confidence-floor,raise-drag
m012,g012,layout drift,35,59,17,36,225,ship,negative,lane-boundary,lower-confidence
m013,g013,allocation pressure,87,66,26,93,434,ship,baseline,monotonic-signal,raise-signal
m014,g014,dirty state,59,61,15,33,302,ship,edge,drag-penalty,drop-slack
m015,g015,guard slack,97,77,18,94,503,ship,recovery,confidence-floor,raise-drag
m016,g016,layout drift,31,47,31,30,155,watch,negative,lane-boundary,lower-confidence
m017,g017,allocation pressure,99,35,43,65,346,ship,baseline,monotonic-signal,raise-signal
m018,g018,dirty state,35,20,29,37,124,watch,edge,drag-penalty,drop-slack
m019,g019,guard slack,55,32,52,28,153,watch,recovery,confidence-floor,raise-drag
m020,g020,layout drift,112,70,12,58,510,ship,negative,lane-boundary,lower-confidence
m021,g021,allocation pressure,109,56,18,97,500,ship,baseline,monotonic-signal,raise-signal
m022,g022,dirty state,98,41,23,99,429,ship,edge,drag-penalty,drop-slack
m023,g023,guard slack,100,52,34,34,370,ship,recovery,confidence-floor,raise-drag
m024,g024,layout drift,105,20,9,79,416,ship,negative,lane-boundary,lower-confidence
m025,g025,allocation pressure,76,44,44,82,310,ship,baseline,monotonic-signal,raise-signal
m026,g026,dirty state,95,10,21,82,345,ship,edge,drag-penalty,drop-slack
m027,g027,guard slack,113,47,18,86,483,ship,recovery,confidence-floor,raise-drag
m028,g028,layout drift,81,27,7,37,320,ship,negative,lane-boundary,lower-confidence
m029,g029,allocation pressure,122,55,28,79,499,ship,baseline,monotonic-signal,raise-signal
m030,g030,dirty state,88,60,19,55,401,ship,edge,drag-penalty,drop-slack
m031,g031,guard slack,35,47,44,48,159,watch,recovery,confidence-floor,raise-drag
m032,g032,layout drift,107,72,26,79,492,ship,negative,lane-boundary,lower-confidence
m033,g033,allocation pressure,105,52,22,32,407,ship,baseline,monotonic-signal,raise-signal
m034,g034,dirty state,50,34,22,93,267,ship,edge,drag-penalty,drop-slack
m035,g035,guard slack,30,9,51,42,48,hold,recovery,confidence-floor,raise-drag
m036,g036,layout drift,112,63,11,51,491,ship,negative,lane-boundary,lower-confidence
m037,g037,allocation pressure,121,58,42,36,431,ship,baseline,monotonic-signal,raise-signal
m038,g038,dirty state,116,12,38,27,323,ship,edge,drag-penalty,drop-slack
m039,g039,guard slack,33,43,23,70,209,ship,recovery,confidence-floor,raise-drag
m040,g040,layout drift,83,55,28,83,386,ship,negative,lane-boundary,lower-confidence
m041,g041,allocation pressure,121,64,14,98,561,ship,baseline,monotonic-signal,raise-signal
m042,g042,dirty state,86,60,30,33,351,ship,edge,drag-penalty,drop-slack
m043,g043,guard slack,76,77,46,91,381,ship,recovery,confidence-floor,raise-drag
m044,g044,layout drift,31,12,45,68,95,hold,negative,lane-boundary,lower-confidence
m045,g045,allocation pressure,109,52,8,81,496,ship,baseline,monotonic-signal,raise-signal
m046,g046,dirty state,50,29,12,85,269,ship,edge,drag-penalty,drop-slack
m047,g047,guard slack,72,36,43,49,251,ship,recovery,confidence-floor,raise-drag
m048,g048,layout drift,43,37,29,65,210,ship,negative,lane-boundary,lower-confidence
m049,g049,allocation pressure,85,75,6,54,447,ship,baseline,monotonic-signal,raise-signal
m050,g050,dirty state,96,50,38,47,359,ship,edge,drag-penalty,drop-slack
m051,g051,guard slack,65,57,41,91,318,ship,recovery,confidence-floor,raise-drag
m052,g052,layout drift,53,57,13,18,265,ship,negative,lane-boundary,lower-confidence
m053,g053,allocation pressure,60,25,4,92,314,ship,baseline,monotonic-signal,raise-signal
m054,g054,dirty state,53,38,22,41,232,ship,edge,drag-penalty,drop-slack
m055,g055,guard slack,58,26,18,63,253,ship,recovery,confidence-floor,raise-drag
