id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,allocation pressure,66,66,24,72,354,ship,baseline,monotonic-signal
g002,dirty state,55,42,17,98,313,ship,edge,drag-penalty
g003,guard slack,97,67,36,100,453,ship,recovery,confidence-floor
g004,layout drift,77,47,26,35,308,ship,negative,lane-boundary
g005,allocation pressure,71,40,22,93,342,ship,baseline,monotonic-signal
g006,dirty state,71,74,43,83,358,ship,edge,drag-penalty
g007,guard slack,75,58,34,83,356,ship,recovery,confidence-floor
g008,layout drift,80,53,10,87,413,ship,negative,lane-boundary
g009,allocation pressure,42,18,41,51,131,watch,baseline,monotonic-signal
g010,dirty state,71,38,37,80,295,ship,edge,drag-penalty
g011,guard slack,45,50,37,56,217,ship,recovery,confidence-floor
g012,layout drift,35,59,17,49,238,ship,negative,lane-boundary
g013,allocation pressure,78,66,26,93,407,ship,baseline,monotonic-signal
g014,dirty state,59,72,15,33,324,ship,edge,drag-penalty
g015,guard slack,97,77,11,94,517,ship,recovery,confidence-floor
g016,layout drift,31,47,31,43,168,watch,negative,lane-boundary
g017,allocation pressure,90,35,43,65,319,ship,baseline,monotonic-signal
g018,dirty state,35,31,29,37,146,watch,edge,drag-penalty
g019,guard slack,55,32,45,28,167,watch,recovery,confidence-floor
g020,layout drift,112,70,12,71,523,ship,negative,lane-boundary
g021,allocation pressure,100,56,18,97,473,ship,baseline,monotonic-signal
g022,dirty state,98,52,23,99,451,ship,edge,drag-penalty
g023,guard slack,100,52,27,34,384,ship,recovery,confidence-floor
g024,layout drift,105,20,9,92,429,ship,negative,lane-boundary
g025,allocation pressure,67,44,44,82,283,ship,baseline,monotonic-signal
g026,dirty state,95,21,21,82,367,ship,edge,drag-penalty
g027,guard slack,113,47,11,86,497,ship,recovery,confidence-floor
g028,layout drift,81,27,7,50,333,ship,negative,lane-boundary
g029,allocation pressure,113,55,28,79,472,ship,baseline,monotonic-signal
g030,dirty state,88,71,19,55,423,ship,edge,drag-penalty
g031,guard slack,35,47,37,48,173,ship,recovery,confidence-floor
g032,layout drift,107,72,26,92,505,ship,negative,lane-boundary
g033,allocation pressure,96,52,22,32,380,ship,baseline,monotonic-signal
g034,dirty state,50,45,22,93,289,ship,edge,drag-penalty
g035,guard slack,30,9,44,42,62,hold,recovery,confidence-floor
g036,layout drift,112,63,11,64,504,ship,negative,lane-boundary
g037,allocation pressure,112,58,42,36,404,ship,baseline,monotonic-signal
g038,dirty state,116,23,38,27,345,ship,edge,drag-penalty
g039,guard slack,33,43,16,70,223,ship,recovery,confidence-floor
g040,layout drift,83,55,28,96,399,ship,negative,lane-boundary
g041,allocation pressure,112,64,14,98,534,ship,baseline,monotonic-signal
g042,dirty state,86,71,30,33,373,ship,edge,drag-penalty
g043,guard slack,76,77,39,91,395,ship,recovery,confidence-floor
g044,layout drift,31,12,45,81,108,watch,negative,lane-boundary
g045,allocation pressure,100,52,8,81,469,ship,baseline,monotonic-signal
g046,dirty state,50,40,12,85,291,ship,edge,drag-penalty
g047,guard slack,72,36,36,49,265,ship,recovery,confidence-floor
g048,layout drift,43,37,29,78,223,ship,negative,lane-boundary
g049,allocation pressure,76,75,6,54,420,ship,baseline,monotonic-signal
g050,dirty state,96,61,38,47,381,ship,edge,drag-penalty
g051,guard slack,65,57,34,91,332,ship,recovery,confidence-floor
g052,layout drift,53,57,13,31,278,ship,negative,lane-boundary
g053,allocation pressure,51,25,4,92,287,ship,baseline,monotonic-signal
g054,dirty state,53,49,22,41,254,ship,edge,drag-penalty
g055,guard slack,58,26,11,63,267,ship,recovery,confidence-floor
g056,layout drift,108,52,7,35,449,ship,negative,lane-boundary
g057,allocation pressure,48,32,7,26,220,ship,baseline,monotonic-signal
g058,dirty state,66,60,29,69,329,ship,edge,drag-penalty
g059,guard slack,34,76,38,95,273,ship,recovery,confidence-floor
g060,layout drift,66,52,27,97,345,ship,negative,lane-boundary
g061,allocation pressure,41,77,23,32,263,ship,baseline,monotonic-signal
g062,dirty state,76,57,43,90,346,ship,edge,drag-penalty
g063,guard slack,60,50,13,80,334,ship,recovery,confidence-floor
g064,layout drift,49,14,41,80,173,ship,negative,lane-boundary
g065,allocation pressure,91,68,15,84,463,ship,baseline,monotonic-signal
g066,dirty state,71,63,24,48,339,ship,edge,drag-penalty
g067,guard slack,65,28,30,77,268,ship,recovery,confidence-floor
g068,layout drift,65,48,35,53,274,ship,negative,lane-boundary
g069,allocation pressure,69,60,39,46,295,ship,baseline,monotonic-signal
g070,dirty state,74,69,21,90,408,ship,edge,drag-penalty
g071,guard slack,36,76,14,30,262,ship,recovery,confidence-floor
g072,layout drift,65,12,33,91,244,ship,negative,lane-boundary
g073,allocation pressure,39,17,23,40,145,watch,baseline,monotonic-signal
g074,dirty state,117,57,19,62,489,ship,edge,drag-penalty
g075,guard slack,72,45,40,34,260,ship,recovery,confidence-floor
g076,layout drift,53,41,31,25,204,ship,negative,lane-boundary
g077,allocation pressure,91,42,7,68,411,ship,baseline,monotonic-signal
g078,dirty state,113,10,38,94,377,ship,edge,drag-penalty
g079,guard slack,84,66,34,96,412,ship,recovery,confidence-floor
g080,layout drift,117,62,34,31,438,ship,negative,lane-boundary
g081,allocation pressure,49,62,14,89,332,ship,baseline,monotonic-signal
g082,dirty state,106,30,23,79,411,ship,edge,drag-penalty
g083,guard slack,94,54,12,79,445,ship,recovery,confidence-floor
g084,layout drift,92,31,8,83,405,ship,negative,lane-boundary
g085,allocation pressure,94,57,28,47,387,ship,baseline,monotonic-signal
g086,dirty state,99,37,40,76,367,ship,edge,drag-penalty
g087,guard slack,61,65,26,52,313,ship,recovery,confidence-floor
g088,layout drift,89,11,42,45,250,ship,negative,lane-boundary
g089,allocation pressure,107,57,9,89,506,ship,baseline,monotonic-signal
g090,dirty state,75,12,15,29,248,ship,edge,drag-penalty
g091,guard slack,107,62,20,90,495,ship,recovery,confidence-floor
g092,layout drift,82,55,24,39,347,ship,negative,lane-boundary
g093,allocation pressure,117,19,6,61,438,ship,baseline,monotonic-signal
g094,dirty state,101,73,41,33,400,ship,edge,drag-penalty
g095,guard slack,90,68,18,24,394,ship,recovery,confidence-floor
g096,layout drift,44,33,8,67,249,ship,negative,lane-boundary
